"TIMESTAMP","BattV_Min","PTemp_C_Max","Temp","Temp_Avg","Temp_Max","Temp_TMx","Temp_Min","Temp_TMn","Umid","Umid_Avg","Umid_Max","Umid_TMx","Umid_Min","Umid_TMn","Pressao","Pressao_Avg","Pressao_Max","Pressao_TMx","Pressao_Min","Pressao_TMn","Tempbar","Tempbar_Avg","Tempbar_Max","Tempbar_TMx","Tempbar_Min","Tempbar_TMn","RadFlux","RadFlux_Avg","RadFlux_Max","RadFlux_TMx","RadTot_Tot","VelVento_Max","VelVento_TMx","VelVento_S_WVT","DirVento_D1_WVT","DirVento_SD1_WVT","Chuva_Tot"
"TS","Volts","Deg C","C","C","C","","C","","%","%","%","","%","","mbar","mbar","mbar","","mbar","","C","C","C","","C","","W/m^2","W/m^2","W/m^2","","MJ/m^2","meters/second","","meters/second","Deg","Deg","mm"
"2023-02-22 05:00:00",12.05,25.31,20.82,21.07,21.4,"2023-02-22 04:00:01",20.81,"2023-02-22 04:59:11",90.6,89.5,90.6,"2023-02-22 04:58:41",88.1,"2023-02-22 04:00:01",1015,1015.164,1015.325,"2023-02-22 04:59:42",1015.048,"2023-02-22 04:00:02",24.96,25.29182,25.631,"2023-02-22 04:00:02",24.955,"2023-02-22 04:59:02",0,0,0,"2023-02-22 04:00:01",0,0.98,"2023-02-22 04:23:07",0.133,100.3,8.76,0
"2023-02-22 06:00:00",12.05,24.72,20.68,20.7,20.83,"2023-02-22 05:27:21",20.57,"2023-02-22 05:52:41",92.7,91.7,92.7,"2023-02-22 05:58:41",90.6,"2023-02-22 05:00:01",1016,1015.733,1016.131,"2023-02-22 05:59:52",1015.321,"2023-02-22 05:03:32",24.42,24.67558,24.964,"2023-02-22 05:00:01",24.42,"2023-02-22 05:59:22",2.704,0.336,2.704,"2023-02-22 05:59:59",0.001210352,1.078,"2023-02-22 05:44:20",0.233,92,14.09,0
"2023-02-22 07:00:00",12.05,24.36,21.39,20.95,21.4,"2023-02-22 06:53:51",20.66,"2023-02-22 06:17:21",88.3,91.7,93.1,"2023-02-22 06:22:11",88.3,"2023-02-22 06:59:51",1017,1016.486,1016.859,"2023-02-22 06:59:32",1016.131,"2023-02-22 06:00:01",24.73,24.42808,24.726,"2023-02-22 06:59:22",24.305,"2023-02-22 06:25:22",56.61,32.43,56.77,"2023-02-22 06:49:48",0.1167504,2.744,"2023-02-22 06:25:06",0.52,158.1,13.73,0
"2023-02-22 08:00:00",12.05,27.75,23.45,22.35,23.45,"2023-02-22 07:59:51",21.37,"2023-02-22 07:00:01",76.76,82.6,88.3,"2023-02-22 07:00:01",76.41,"2023-02-22 07:55:11",1017,1017.088,1017.252,"2023-02-22 07:59:32",1016.857,"2023-02-22 07:00:01",28.04,25.76839,28.04,"2023-02-22 07:59:52",24.726,"2023-02-22 07:00:01",336.5,178.6,383.9,"2023-02-22 07:59:00",0.6430714,2.744,"2023-02-22 07:58:33",1.008,174.9,19.98,0
"2023-02-22 09:00:00",12.05,34.46,24.41,24.03,24.58,"2023-02-22 08:44:01",23.48,"2023-02-22 08:00:01",74.25,74.89,77.1,"2023-02-22 08:01:01",73.76,"2023-02-22 08:34:31",1017,1017.341,1017.403,"2023-02-22 08:24:42",1017.252,"2023-02-22 08:00:01",34.21,31.60954,34.213,"2023-02-22 08:59:42",28.04,"2023-02-22 08:00:01",632.3,505.9,632.8,"2023-02-22 08:59:55",1.821192,3.332,"2023-02-22 08:27:49",1.637,170.6,18.65,0
"2023-02-22 10:00:00",12.05,39.39,26.63,25.73,26.71,"2023-02-22 09:58:31",24.4,"2023-02-22 09:00:21",67.74,70.93,75.1,"2023-02-22 09:08:11",67.11,"2023-02-22 09:59:11",1017,1017.236,1017.352,"2023-02-22 09:06:02",1017.07,"2023-02-22 09:59:52",37.96,36.22855,37.964,"2023-02-22 09:59:52",34.213,"2023-02-22 09:00:01",840,739.1,840,"2023-02-22 09:59:52",2.660753,2.94,"2023-02-22 09:02:27",1.205,188.7,26.09,0
"2023-02-22 11:00:00",12.03,42.01,28.27,27.48,28.45,"2023-02-22 10:57:01",26.65,"2023-02-22 10:00:11",63.12,65.6,69,"2023-02-22 10:07:21",61.57,"2023-02-22 10:58:01",1017,1016.99,1017.071,"2023-02-22 10:00:02",1016.898,"2023-02-22 10:31:22",40.15,39.12323,40.15,"2023-02-22 10:59:42",37.964,"2023-02-22 10:00:01",1010,927,1011,"2023-02-22 10:58:54",3.337472,3.92,"2023-02-22 10:43:16",1.121,191.1,33.42,0
"2023-02-22 12:00:00",12.04,42.65,27.74,28.13,28.95,"2023-02-22 11:31:41",27.42,"2023-02-22 11:55:41",63.48,61.44,64.44,"2023-02-22 11:00:21",57.18,"2023-02-22 11:34:01",1017,1017.08,1017.225,"2023-02-22 11:33:22",1016.935,"2023-02-22 11:12:42",40.03,40.61082,40.91,"2023-02-22 11:37:12",40.026,"2023-02-22 11:59:52",703.1,852,1332,"2023-02-22 11:41:54",3.068697,6.076,"2023-02-22 11:31:23",1.571,195.5,46.27,0
"2023-02-22 13:00:00",12.04,41,27.32,27.72,28.64,"2023-02-22 12:08:51",26.95,"2023-02-22 12:55:51",62.83,60.63,65.77,"2023-02-22 12:51:21",57.69,"2023-02-22 12:19:21",1017,1017.086,1017.214,"2023-02-22 12:00:22",1016.849,"2023-02-22 12:58:52",38.36,39.26586,40.026,"2023-02-22 12:00:01",38.356,"2023-02-22 12:59:52",643.1,NAN,NAN,"2023-02-22 12:43:47","NAN",5.978,"2023-02-22 12:14:41",1.546,193.3,63.63,0
"2023-02-22 14:00:00",12.05,38.86,26.96,27.15,28.1,"2023-02-22 13:08:11",26.48,"2023-02-22 13:36:41",66.35,64.41,67.65,"2023-02-22 13:46:21",61.69,"2023-02-22 13:29:11",1017,1016.819,1016.987,"2023-02-22 13:03:02",1016.549,"2023-02-22 13:59:52",37.35,37.78926,38.356,"2023-02-22 13:00:01",37.346,"2023-02-22 13:59:22",478.4,NAN,NAN,"2023-02-22 13:06:18","NAN",5.684,"2023-02-22 13:06:15",1.934,120.1,49.89,0
"2023-02-22 15:00:00",12.04,37.61,26.38,26.55,27.03,"2023-02-22 14:02:11",26.02,"2023-02-22 14:35:31",69.25,67.92,70.17,"2023-02-22 14:50:41",65.29,"2023-02-22 14:03:51",1016,1016.307,1016.635,"2023-02-22 14:01:12",1016.024,"2023-02-22 14:58:42",36.12,36.78745,37.346,"2023-02-22 14:00:01",36.123,"2023-02-22 14:59:42",371.8,444,915,"2023-02-22 14:40:03",1.598313,6.762,"2023-02-22 14:55:47",1.852,107,58.39,0
"2023-02-22 16:00:00",12.05,36.32,25.91,26.08,26.37,"2023-02-22 15:41:11",25.76,"2023-02-22 15:53:41",71.5,70.73,72.67,"2023-02-22 15:10:31",68.44,"2023-02-22 15:21:21",1016,1015.806,1016.074,"2023-02-22 15:00:01",1015.474,"2023-02-22 15:58:42",35.08,35.25774,36.133,"2023-02-22 15:00:22",34.894,"2023-02-22 15:40:32",296.9,371.4,927,"2023-02-22 15:40:12",1.336927,4.606,"2023-02-22 15:02:11",1.147,94.1,79.6,0
"2023-02-22 17:00:00",12.03,35.2,25.7,25.86,26.08,"2023-02-22 16:11:31",25.66,"2023-02-22 16:34:51",73.81,72.16,74.04,"2023-02-22 16:59:11",70.97,"2023-02-22 16:12:11",1016,1015.683,1015.786,"2023-02-22 16:59:12",1015.473,"2023-02-22 16:01:02",33.04,34.1238,35.093,"2023-02-22 16:00:02",33.035,"2023-02-22 16:59:52",165.9,194.7,327,"2023-02-22 16:01:47",0.701072,4.998,"2023-02-22 16:26:56",1.106,164.5,62.13,0
"2023-02-22 18:00:00",12.04,33.21,25.14,25.45,25.73,"2023-02-22 17:02:01",25.1,"2023-02-22 17:57:31",80.4,76.75,80.5,"2023-02-22 17:59:11",73.75,"2023-02-22 17:13:51",1016,1015.793,1015.88,"2023-02-22 17:57:42",1015.724,"2023-02-22 17:46:52",31.43,32.33326,33.044,"2023-02-22 17:00:02",31.427,"2023-02-22 17:59:42",29.55,93.9,188.6,"2023-02-22 17:10:34",0.3379984,4.116,"2023-02-22 17:07:00",0.922,187,41.5,0
"2023-02-22 19:00:00",12.05,31.47,24.72,24.92,25.16,"2023-02-22 18:07:41",24.71,"2023-02-22 18:57:21",82.1,81.2,82.2,"2023-02-22 18:54:01",80,"2023-02-22 18:00:41",1016,1015.871,1016.004,"2023-02-22 18:59:52",1015.752,"2023-02-22 18:46:02",29.45,30.38469,31.427,"2023-02-22 18:00:01",29.452,"2023-02-22 18:59:32",1.013,17.06,31.91,"2023-02-22 18:03:33",0.06141963,5.488,"2023-02-22 18:33:46",1.599,200.7,21.97,0
"2023-02-22 20:00:00",12.04,29.42,24.36,24.53,24.74,"2023-02-22 19:00:21",24.34,"2023-02-22 19:59:21",84.4,83,84.4,"2023-02-22 19:59:21",82,"2023-02-22 19:02:11",1017,1016.652,1017.263,"2023-02-22 19:59:52",1016.003,"2023-02-22 19:00:02",28.5,28.90729,29.452,"2023-02-22 19:00:01",28.499,"2023-02-22 19:59:52",0,0.074,1.013,"2023-02-22 19:00:29",0.000267308,3.626,"2023-02-22 19:13:57",0.866,200.6,22.64,0
"2023-02-22 21:00:00",12.04,28.3,24.13,24.29,24.38,"2023-02-22 20:08:21",24.13,"2023-02-22 20:58:11",85.8,85,85.8,"2023-02-22 20:59:11",84.4,"2023-02-22 20:00:01",1018,1017.541,1017.666,"2023-02-22 20:49:12",1017.263,"2023-02-22 20:00:01",28.11,28.26887,28.508,"2023-02-22 20:00:02",28.087,"2023-02-22 20:58:12",0,0,0,"2023-02-22 20:00:01",0,1.764,"2023-02-22 20:20:40",0.443,167.6,17.07,0
"2023-02-22 22:00:00",12.05,27.82,23.7,23.96,24.16,"2023-02-22 21:00:41",23.7,"2023-02-22 21:59:41",87,86.4,87,"2023-02-22 21:57:41",85.7,"2023-02-22 21:15:11",1018,1017.823,1017.95,"2023-02-22 21:20:42",1017.608,"2023-02-22 21:02:42",27.89,28.01805,28.105,"2023-02-22 21:00:01",27.889,"2023-02-22 21:59:02",0,0,0,"2023-02-22 21:00:01",0,0.882,"2023-02-22 21:27:12",0.095,96,6.855,0
"2023-02-22 23:00:00",12.04,27.59,23.36,23.53,23.71,"2023-02-22 22:00:11",23.36,"2023-02-22 22:57:31",88.5,88,88.6,"2023-02-22 22:52:51",87,"2023-02-22 22:00:01",1018,1018.104,1018.222,"2023-02-22 22:19:32",1017.871,"2023-02-22 22:05:02",27.41,27.66165,27.899,"2023-02-22 22:00:22",27.4,"2023-02-22 22:58:52",0,0,0,"2023-02-22 22:00:01",0,1.078,"2023-02-22 22:32:27",0.214,90.7,13.28,0
"2023-02-23 00:00:00",12.03,27.15,23.38,23.32,23.4,"2023-02-22 23:58:01",23.26,"2023-02-22 23:30:01",88.3,88.9,89.5,"2023-02-22 23:40:01",88.3,"2023-02-22 23:59:41",1018,1018.187,1018.26,"2023-02-22 23:24:32",1018.104,"2023-02-22 23:01:52",27.02,27.1864,27.419,"2023-02-22 23:00:02",27.014,"2023-02-22 23:59:02",0,0,0,"2023-02-22 23:00:01",0,1.47,"2023-02-22 23:52:43",0.289,110.6,17.15,0
"2023-02-23 01:00:00",12.05,26.74,23.17,23.28,23.49,"2023-02-23 00:14:11",23.12,"2023-02-23 00:41:11",86.7,87.7,88.3,"2023-02-23 00:26:11",86.7,"2023-02-23 00:59:51",1017,1017.731,1018.159,"2023-02-23 00:01:12",1017.332,"2023-02-23 00:59:42",26.73,26.88617,27.032,"2023-02-23 00:00:32",26.721,"2023-02-23 00:58:52",0,0,0,"2023-02-23 00:00:01",0,3.234,"2023-02-23 00:27:09",0.843,141.2,20.68,0
"2023-02-23 02:00:00",12.04,26.44,22.51,22.93,23.18,"2023-02-23 01:00:01",22.5,"2023-02-23 01:59:11",90.5,87.6,90.5,"2023-02-23 01:59:51",86.5,"2023-02-23 01:20:11",1016,1016.861,1017.334,"2023-02-23 01:00:01",1016.223,"2023-02-23 01:59:52",26.02,26.48129,26.74,"2023-02-23 01:00:02",26.02,"2023-02-23 01:59:32",0,0,0,"2023-02-23 01:00:01",0,1.764,"2023-02-23 01:58:40",0.456,127.5,23.37,0.508
"2023-02-23 03:00:00",12.05,25.73,22.64,22.58,22.68,"2023-02-23 02:44:41",22.49,"2023-02-23 02:09:51",92.9,92.3,92.9,"2023-02-23 02:43:21",90.5,"2023-02-23 02:00:01",1016,1016.31,1016.489,"2023-02-23 02:08:12",1016.148,"2023-02-23 02:26:12",25.68,25.70538,26.03,"2023-02-23 02:00:02",25.612,"2023-02-23 02:30:02",0,0,0,"2023-02-23 02:00:01",0,1.47,"2023-02-23 02:01:51",0.237,114.6,18.19,0
"2023-02-23 04:00:00",12.04,25.49,22.5,22.49,22.67,"2023-02-23 03:00:11",22.4,"2023-02-23 03:42:31",93.1,92.9,93.2,"2023-02-23 03:47:41",92.8,"2023-02-23 03:16:01",1016,1016.408,1016.578,"2023-02-23 03:29:12",1016.182,"2023-02-23 03:59:52",25.86,25.76078,25.868,"2023-02-23 03:56:32",25.678,"2023-02-23 03:00:01",0,0,0,"2023-02-23 03:00:01",0,1.274,"2023-02-23 03:46:56",0.13,73.14,16.32,0
"2023-02-23 05:00:00",12.05,25.61,22.44,22.48,22.55,"2023-02-23 04:21:21",22.4,"2023-02-23 04:47:51",93.4,93.1,93.4,"2023-02-23 04:55:41",92.9,"2023-02-23 04:16:51",1016,1015.813,1016.271,"2023-02-23 04:08:02",1015.384,"2023-02-23 04:47:22",25.94,25.9142,25.954,"2023-02-23 04:45:32",25.859,"2023-02-23 04:00:01",0,0,0,"2023-02-23 04:00:01",0,1.176,"2023-02-23 04:25:43",0.157,81,13.01,0
"2023-02-23 06:00:00",12.05,25.73,22.54,22.51,22.6,"2023-02-23 05:45:21",22.41,"2023-02-23 05:04:01",93.5,93.5,93.7,"2023-02-23 05:44:51",93.4,"2023-02-23 05:00:01",1016,1016.072,1016.31,"2023-02-23 05:59:42",1015.697,"2023-02-23 05:07:52",26.08,26.01332,26.096,"2023-02-23 05:54:42",25.925,"2023-02-23 05:02:12",2.196,0.19,2.196,"2023-02-23 05:59:38",0.0006837174,0.784,"2023-02-23 05:59:22",0.037,138.2,4.376,0
"2023-02-23 07:00:00",12.04,26.13,22.71,22.51,22.71,"2023-02-23 06:59:51",22.41,"2023-02-23 06:28:41",93.3,93.4,93.5,"2023-02-23 06:00:01",93.3,"2023-02-23 06:58:01",1016,1016.323,1016.464,"2023-02-23 06:39:32",1016.179,"2023-02-23 06:27:22",26.49,26.15425,26.494,"2023-02-23 06:59:12",26.048,"2023-02-23 06:13:32",80.9,40.42,80.9,"2023-02-23 06:59:45",0.145527,0.98,"2023-02-23 06:03:45",0.091,110.8,14,0
"2023-02-23 08:00:00",12.04,27.59,23.81,23.09,23.82,"2023-02-23 07:58:31",22.67,"2023-02-23 07:00:01",89.9,91.9,93.3,"2023-02-23 07:00:11",89.9,"2023-02-23 07:59:31",1017,1016.687,1016.899,"2023-02-23 07:59:52",1016.399,"2023-02-23 07:05:22",27.96,27.21716,27.964,"2023-02-23 07:59:22",26.494,"2023-02-23 07:00:01",208.8,115.3,230.4,"2023-02-23 07:54:41",0.4151928,0.98,"2023-02-23 07:29:18",0.102,153.6,10.7,0
"2023-02-23 09:00:00",12.03,31.23,24.75,24.46,25.2,"2023-02-23 08:50:41",23.79,"2023-02-23 08:04:01",84.2,86.2,89.9,"2023-02-23 08:00:01",83.5,"2023-02-23 08:42:21",1017,1017.047,1017.288,"2023-02-23 08:59:52",1016.899,"2023-02-23 08:00:01",31.44,29.58861,31.436,"2023-02-23 08:59:52",27.955,"2023-02-23 08:00:01",218.5,286.9,359.4,"2023-02-23 08:22:47",1.032794,1.764,"2023-02-23 08:57:24",0.313,295.9,64.35,0
"2023-02-23 10:00:00",12.02,31.44,24.72,24.52,24.84,"2023-02-23 09:06:41",24.21,"2023-02-23 09:26:21",84.5,85.3,86.6,"2023-02-23 09:27:31",84.1,"2023-02-23 09:46:41",1017,1017.115,1017.359,"2023-02-23 09:15:02",1016.863,"2023-02-23 09:54:02",30.83,31.26459,31.704,"2023-02-23 09:09:32",30.826,"2023-02-23 09:59:52",122.3,142.8,218.3,"2023-02-23 09:00:01",0.5140079,1.862,"2023-02-23 09:13:30",0.417,11.11,21.46,0
"2023-02-23 11:00:00",12.02,30.64,24.3,24.38,24.73,"2023-02-23 10:00:11",24.2,"2023-02-23 10:52:11",89.4,87.5,89.6,"2023-02-23 10:55:51",84.5,"2023-02-23 10:00:01",1017,1016.855,1016.935,"2023-02-23 10:00:12",1016.786,"2023-02-23 10:26:42",29.44,30.09279,30.845,"2023-02-23 10:01:02",29.433,"2023-02-23 10:59:12",122.8,123.3,149.4,"2023-02-23 10:29:34",0.4440258,1.96,"2023-02-23 10:07:21",0.469,17.76,12.45,0.508
"2023-02-23 12:00:00",12.03,29.12,24.13,24.23,24.49,"2023-02-23 11:16:31",23.96,"2023-02-23 11:51:01",89.2,89,89.6,"2023-02-23 11:08:31",88.3,"2023-02-23 11:46:31",1016,1016.707,1016.853,"2023-02-23 11:03:32",1016.488,"2023-02-23 11:59:52",28.97,29.21341,29.442,"2023-02-23 11:00:01",28.957,"2023-02-23 11:57:32",159.6,128.4,159.6,"2023-02-23 12:00:00",0.4621096,2.156,"2023-02-23 11:43:38",0.457,351.1,37.6,0.254
"2023-02-23 13:00:00",12.04,29.08,23.97,24.23,24.48,"2023-02-23 12:16:31",23.95,"2023-02-23 12:59:41",91.1,89.7,91.6,"2023-02-23 12:58:41",88.6,"2023-02-23 12:18:51",1016,1016.562,1016.643,"2023-02-23 12:35:02",1016.386,"2023-02-23 12:05:22",29.57,29.3033,29.573,"2023-02-23 12:59:42",28.957,"2023-02-23 12:00:42",290.4,234.2,357.5,"2023-02-23 12:43:13",0.843107,3.136,"2023-02-23 12:47:11",0.715,333.8,28.22,0.508
"2023-02-23 14:00:00",12.04,31.33,24.8,24.45,25.32,"2023-02-23 13:49:41",23.95,"2023-02-23 13:00:41",88.3,90.3,91.6,"2023-02-23 13:04:01",87.8,"2023-02-23 13:56:31",1016,1015.906,1016.463,"2023-02-23 13:00:12",1015.468,"2023-02-23 13:44:52",31.78,30.2216,31.778,"2023-02-23 13:59:52",29.564,"2023-02-23 13:00:12",192.8,NAN,NAN,"2023-02-23 13:41:16","NAN",3.92,"2023-02-23 13:49:38",0.862,355.5,30.94,0
"2023-02-23 15:00:00",12.03,31.44,24.62,24.75,25.17,"2023-02-23 14:26:41",24.31,"2023-02-23 14:50:01",91,89.5,91.1,"2023-02-23 14:57:41",88.2,"2023-02-23 14:28:11",1015,1015.348,1015.524,"2023-02-23 14:00:02",1015.133,"2023-02-23 14:55:02",30.86,31.55633,31.925,"2023-02-23 14:07:32",30.845,"2023-02-23 14:59:12",270.7,273.4,492.7,"2023-02-23 14:32:25",0.9841091,4.018,"2023-02-23 14:31:25",1.115,4.179,36.16,0
"2023-02-23 16:00:00",12.03,33.96,25.85,25.52,26.18,"2023-02-23 15:29:51",24.57,"2023-02-23 15:09:01",85.9,87.1,91.2,"2023-02-23 15:00:41",84.3,"2023-02-23 15:32:31",1014,1014.496,1015.149,"2023-02-23 15:00:01",1013.6,"2023-02-23 15:59:42",33.99,32.40295,33.985,"2023-02-23 15:59:32",30.808,"2023-02-23 15:03:12",658.7,442,1199,"2023-02-23 15:14:15",1.591151,3.822,"2023-02-23 15:48:37",1.101,25.75,65.65,0
"2023-02-23 17:00:00",12.03,35.32,25.39,25.85,26.32,"2023-02-23 16:07:41",25.36,"2023-02-23 16:57:51",86.7,85,86.7,"2023-02-23 16:59:21",83.8,"2023-02-23 16:12:11",1014,1013.797,1013.97,"2023-02-23 16:22:52",1013.593,"2023-02-23 16:00:02",33.35,34.43213,35.184,"2023-02-23 16:20:02",33.346,"2023-02-23 16:59:52",119,220.8,870,"2023-02-23 16:00:24",0.794701,4.312,"2023-02-23 16:22:28",1.051,65.53,81.2,0
"2023-02-23 18:00:00",12.03,33.51,24.53,24.88,25.37,"2023-02-23 17:00:01",24.53,"2023-02-23 17:59:51",89.6,88.4,89.6,"2023-02-23 17:59:51",86.7,"2023-02-23 17:00:01",1014,1013.569,1013.665,"2023-02-23 17:36:02",1013.431,"2023-02-23 17:46:32",30.53,31.84633,33.346,"2023-02-23 17:00:01",30.521,"2023-02-23 17:59:42",15.7,52.46,119,"2023-02-23 17:00:01",0.1888578,4.214,"2023-02-23 17:25:45",1.596,86.4,20.44,0
"2023-02-23 19:00:00",12.04,30.6,24.04,24.38,24.6,"2023-02-23 18:04:31",24.04,"2023-02-23 18:58:51",92.1,90.4,92.1,"2023-02-23 18:59:31",89.3,"2023-02-23 18:15:41",1014,1013.477,1013.699,"2023-02-23 18:57:42",1013.257,"2023-02-23 18:34:32",28.42,29.47334,30.53,"2023-02-23 18:00:01",28.424,"2023-02-23 18:59:52",0.169,6.002,16.38,"2023-02-23 18:03:19",0.0216071,3.43,"2023-02-23 18:15:32",0.846,96,39.65,0.508
"2023-02-23 20:00:00",12.02,28.36,23.79,23.85,24.09,"2023-02-23 19:00:41",23.67,"2023-02-23 19:42:31",93,92.7,93.2,"2023-02-23 19:45:11",92,"2023-02-23 19:04:51",1014,1013.596,1013.853,"2023-02-23 19:59:02",1013.464,"2023-02-23 19:31:02",26.92,27.58159,28.434,"2023-02-23 19:00:02",26.91,"2023-02-23 19:59:32",0,0.008,0.169,"2023-02-23 19:02:29",2.938838e-05,4.704,"2023-02-23 19:33:32",1.446,69.44,52.89,1.016
"2023-02-23 21:00:00",12.02,26.72,23.91,23.82,23.94,"2023-02-23 20:43:51",23.69,"2023-02-23 20:08:41",90.7,91.6,93,"2023-02-23 20:00:01",90.6,"2023-02-23 20:59:01",1014,1013.871,1014.138,"2023-02-23 20:59:32",1013.574,"2023-02-23 20:08:12",26.58,26.65752,26.919,"2023-02-23 20:00:01",26.541,"2023-02-23 20:38:52",0,0,0,"2023-02-23 20:00:01",0,5.194,"2023-02-23 20:33:30",1.445,353.1,62.75,0.254
"2023-02-23 22:00:00",12.04,26.37,23.25,23.72,23.94,"2023-02-23 21:00:51",23.24,"2023-02-23 21:57:11",93.1,91.1,93.1,"2023-02-23 21:59:51",90.2,"2023-02-23 21:09:21",1014,1014.183,1014.304,"2023-02-23 21:25:42",1014.031,"2023-02-23 21:48:42",26.66,26.71668,26.834,"2023-02-23 21:44:02",26.579,"2023-02-23 21:00:01",0,0,0,"2023-02-23 21:00:01",0,3.92,"2023-02-23 21:38:07",0.775,356.8,28.53,0
"2023-02-23 23:00:00",12.01,26.19,22.71,22.86,23.26,"2023-02-23 22:00:21",22.71,"2023-02-23 22:59:51",94.5,93.9,94.6,"2023-02-23 22:58:01",93.1,"2023-02-23 22:00:11",1014,1014.09,1014.219,"2023-02-23 22:59:22",1013.981,"2023-02-23 22:19:22",25.91,26.23191,26.664,"2023-02-23 22:00:01",25.887,"2023-02-23 22:59:12",0,0,0,"2023-02-23 22:00:01",0,2.744,"2023-02-23 22:34:14",0.702,5.456,30.4,0.254
"2023-02-24 00:00:00",12.03,25.52,22.64,22.62,22.73,"2023-02-23 23:00:31",22.52,"2023-02-23 23:18:51",93.7,94.2,94.6,"2023-02-23 23:10:21",93.7,"2023-02-23 23:59:01",1014,1014.051,1014.255,"2023-02-23 23:17:52",1013.647,"2023-02-23 23:59:52",25.81,25.81021,25.906,"2023-02-23 23:00:01",25.745,"2023-02-23 23:43:32",0,0,0,"2023-02-23 23:00:01",0,2.646,"2023-02-23 23:10:53",0.443,4.843,27.47,0
"2023-02-24 01:00:00",12.04,25.49,22.4,22.59,22.68,"2023-02-24 00:01:11",22.4,"2023-02-24 00:59:41",94.1,93.8,94.2,"2023-02-24 00:58:11",93.5,"2023-02-24 00:29:31",1013,1013.271,1013.647,"2023-02-24 00:00:01",1012.989,"2023-02-24 00:59:52",25.57,25.82341,25.925,"2023-02-24 00:29:32",25.574,"2023-02-24 00:59:52",0,0,0,"2023-02-24 00:00:01",0,2.94,"2023-02-24 00:59:17",0.399,13.51,35.01,2.286
"2023-02-24 02:00:00",12.03,25.25,22.11,22.2,22.37,"2023-02-24 01:00:01",22.07,"2023-02-24 01:38:31",94.6,94.7,95,"2023-02-24 01:34:31",94.1,"2023-02-24 01:00:21",1012,1012.569,1012.989,"2023-02-24 01:00:01",1012.158,"2023-02-24 01:59:42",25.08,25.24352,25.583,"2023-02-24 01:00:02",25.077,"2023-02-24 01:53:32",0,0,0,"2023-02-24 01:00:01",0,2.254,"2023-02-24 01:20:32",0.321,348,22.8,0.254
"2023-02-24 03:00:00",12.02,24.78,21.67,21.94,22.16,"2023-02-24 02:17:11",21.64,"2023-02-24 02:56:31",94.9,94.6,94.9,"2023-02-24 02:59:01",94.3,"2023-02-24 02:27:31",1011,1011.818,1012.161,"2023-02-24 02:00:01",1011.495,"2023-02-24 02:59:52",24.63,24.94582,25.115,"2023-02-24 02:00:12",24.619,"2023-02-24 02:59:32",0,0,0,"2023-02-24 02:00:01",0,2.254,"2023-02-24 02:43:15",0.509,3.34,23.65,3.556
"2023-02-24 04:00:00",12.04,24.3,21.65,21.65,21.7,"2023-02-24 03:10:41",21.58,"2023-02-24 03:05:51",95.3,95.2,95.4,"2023-02-24 03:57:01",94.9,"2023-02-24 03:00:01",1011,1011.25,1011.495,"2023-02-24 03:00:01",1011.105,"2023-02-24 03:59:42",24.59,24.52393,24.638,"2023-02-24 03:00:12",24.457,"2023-02-24 03:25:02",0,0,0,"2023-02-24 03:00:01",0,1.372,"2023-02-24 03:01:50",0.094,10.57,19.01,0.254
"2023-02-24 05:00:00",12.04,24.42,21.8,21.74,21.84,"2023-02-24 04:36:01",21.63,"2023-02-24 04:08:01",95.4,95.3,95.4,"2023-02-24 04:31:41",95.3,"2023-02-24 04:02:21",1011,1011.108,1011.17,"2023-02-24 04:11:22",1011.021,"2023-02-24 04:46:32",24.76,24.70338,24.781,"2023-02-24 04:59:02",24.571,"2023-02-24 04:01:12",0,0,0,"2023-02-24 04:00:01",0,0.98,"2023-02-24 04:03:19",0.031,21.04,6.539,0.508
"2023-02-24 06:00:00",12.04,24.48,21.98,21.87,21.98,"2023-02-24 05:59:51",21.79,"2023-02-24 05:00:11",95.6,95.4,95.6,"2023-02-24 05:53:51",95.3,"2023-02-24 05:11:01",1011,1010.948,1011.075,"2023-02-24 05:04:42",1010.838,"2023-02-24 05:36:42",24.83,24.77647,24.829,"2023-02-24 05:57:42",24.743,"2023-02-24 05:08:12",0.845,0.057,0.845,"2023-02-24 05:59:30",0.0002044571,0.686,"2023-02-24 05:01:16",0.018,33.2,5.276,0.508
"2023-02-24 07:00:00",12.02,25.13,22.51,22.17,22.53,"2023-02-24 06:58:31",21.95,"2023-02-24 06:00:21",95.9,95.9,96,"2023-02-24 06:43:11",95.6,"2023-02-24 06:00:01",1011,1011.198,1011.438,"2023-02-24 06:41:32",1010.931,"2023-02-24 06:00:02",25.52,25.05802,25.515,"2023-02-24 06:59:52",24.82,"2023-02-24 06:00:02",159.7,40.28,177.2,"2023-02-24 06:57:31",0.1450211,1.078,"2023-02-24 06:59:58",0.018,17.87,9.05,0
"2023-02-24 08:00:00",12.03,27.75,23.76,22.91,23.86,"2023-02-24 07:55:51",22.44,"2023-02-24 07:06:51",93.5,95,96,"2023-02-24 07:00:01",93.5,"2023-02-24 07:59:51",1012,1011.523,1011.647,"2023-02-24 07:55:22",1011.259,"2023-02-24 07:00:01",28.11,26.59304,28.113,"2023-02-24 07:59:52",25.515,"2023-02-24 07:00:01",278.5,188.5,408.3,"2023-02-24 07:52:18",0.6786951,2.156,"2023-02-24 07:55:48",0.388,358.9,28.67,0
